TF	target	importance
ATF2	MROH9	0.01853976302570913
PBX1	RUNX3	0.018498538991295135
FOXJ3	AL136234.1	0.018469634413637977
SP3	MYC	0.01845715319833352
CEBPB	ATP1A1-AS1	0.01844210601457618
MLXIPL	PYHIN1	0.01838800080480073
GADD45A	IFI44L	0.018346343500923228
KLF6	AJAP1	0.018344672351904897
MAFG	AL591043.2	0.01830898417350578
GADD45A	SOX9	0.018289933104711983
CREB1	EPHB2	0.01824195650593449
FOXJ3	AJAP1	0.018198655494171587
SMAD2	FCRL1	0.01816704824457078
CEBPB	LINC02606	0.018073811847410894
FOXA3	HNF1A	0.01800949860372098
SP3	LRRIQ3	0.01796202473655975
CEBPB	LINC02607	0.01794422696732154
RXRB	FAM102B	0.017917456040733342
TP53	MYC	0.017897490160426112
FOXA1	ZYG11A	0.017826338856701547
MAFK	LINC01362	0.017757961965478946
KLF6	AC099792.1	0.01768723487416353
TBX15	CEBPB	0.017665458596334588
TEAD1	IGSF21	0.0176313032319071
TBX15	LINC01362	0.0176087293143127
NR1H4	RUNX3	0.01759747372899224
HNF4A	MYC	0.017535305603947546
PRKAA2	ORC1	0.017533278426184594
TBX15	PPARA	0.01751442778774866
PBX1	F3	0.017476074280233945
SMAD2	GBP5	0.017462134886443458
PRKAA2	CTH	0.017398474394786496
CREB1	LRRC7	0.017381734278486678
HNF1A	KANK4	0.017344748703269203
FOXA2	FOXA3	0.01732065627124414
PRDM16	FLG-AS1	0.01725094910014056
SMAD2	PYHIN1	0.017245334585631114
CEBPB	SLC44A5	0.017234568396279903
PBX1	SLAMF7	0.017233161766489202
RUNX3	AGBL4	0.01679805291394172
RXRA	LINC01226	0.016786470423371773
PBX1	TEAD4	0.01673757843889566
SMAD3	ORC1	0.016701324044853607
CREB1	PLA2G2A	0.016647863197079935
MAFG	CD247	0.016591410376472777
MAFG	FOXA3	0.01629580343324582
NR1H4	PRAMEF33	0.0161551759608632
MAFK	PRAMEF33	0.016138239323227384
HNF1B	FOXA2	0.016107898872187117
PPARA	FCRL1	0.01604325720578902
HNF1B	PRAMEF10	0.016034066422526628
STAT3	SPTA1	0.01602956287697286
HNF1A	HSPA6	0.016022771086926388
FOXA3	FOXA1	0.015838697839791357
MYC	CTH	0.015794657089428503
HNF4A	FCRL1	0.015582833605623323
STAT3	IGSF21	0.015525582877647185
ATF3	HSPA6	0.015370823034213376
FOXA2	DAB1	0.015326841976694951
GATA4	AL591043.2	0.01523932969523845
NR5A2	TMEM51	0.01516451816579523
E2F3	SLC44A5	0.015104990741130779
JUN	ORC1	0.01508295759163545
GATA6	FAM102B	0.01493203541151515
RXRA	AC099788.1	0.014898873221183597
RXRB	IFI44L	0.01471772357268925
GATA4	PRAMEF33	0.01470314335826538
CREB1	LINC02798	0.014358026198588208
FOXA2	PTGFR	0.014049895453512344
ATF5	FHAD1	0.014030162942343634
MAFG	FAM102B	0.013977483115247418
TP53	FHAD1	0.013938812958150642
RXRA	VTCN1	0.013919337821903787
MYC	EPHB2	0.013900128199769235
PPARG	PRDM16	0.013891764850755748
RXRA	AL136234.1	0.013826303276944354
RXRB	LINC01767	0.013761709066538431
FOXA1	ATF2	0.013755202214061513
CEBPA	SLAMF7	0.013716734366448366
CEBPA	SOX4	0.01361182907936831
FOXA3	LINC01226	0.013394739686605771
ATF2	SLC44A3	0.01337432698409569
HNF1A	MUC1	0.01328440839219184
E2F3	TTLL7	0.013209301544311254
CEBPB	EPHB2	0.013185384417719761
JUN	NFIA-AS2	0.01301457633057825
ATF3	ARHGAP29-AS1	0.012987601566139942
MYC	KCNAB2	0.012955375772715152
PBX1	MFSD2A	0.012953412186071076
PBX1	PTGFR	0.012936199986412147
SOX4	KANK4	0.012873479172651883
JUN	FHAD1	0.012802104266501139
TBX15	TMEM51	0.012703109330254977
CEBPB	MYOCOS	0.01263287664274153
CEBPA	LRRC7	0.012627568494196403
SP1	GNG12-AS1	0.012620486640482603
PPARG	IFI44L	0.012520508049227594
FOXJ3	FHAD1	0.012442681489499167
HNF1A	DNM3	0.012435105724896544
TP53	GATA4	0.012346879666075568
PRKAA2	KANK4	0.012335667784269295
RXRA	SELL	0.012277076732741707
SMAD2	TP73	0.012216792717490365
CREB1	TP53	0.012192836499947887
FOXA2	SLC44A5	0.012057968831701857
GATA6	S100A6	0.012042055248863412
SP3	S100A6	0.011974600035539134
SP3	FCRL1	0.011856952357793101
SOX4	SLC44A5	0.011782031611105411
CTNNB1	SPAG17	0.01175069362008414
FOXA3	AJAP1	0.011737196972540071
PRKAA2	DNAJC6	0.011726036114769038
TP53	AC117944.1	0.011610796637090762
TBX15	AK5	0.011560812006029679
FOXA3	KAZN	0.01151613931524358
JUN	MROH9	0.01149453499972035
GATA4	SUCO	0.011444417645003008
RXRB	FMO3	0.011395463141594751
MAFG	HNF4A	0.01137123920642621
PPARG	SLAMF7	0.011324345444241482
FOXA3	GBP2	0.01118611082393324
PPARG	VTCN1	0.011106724341644307
HNF1B	PAPPA2	0.011095448781357108
GATA4	MUC1	0.011054429778932909
TP53	MAFG	0.010940390990658163
GATA6	TP73	0.010878853948256596
TBX15	AC099788.1	0.010783370411364897
GATA6	PLA2G2A	0.010518861654577142
ATF3	FHAD1	0.010458408771257468
HNF4A	IGSF21	0.010426832881316246
PRKAA2	AC104459.1	0.010345940067312374
JUN	SLAMF7	0.010333815162145174
CEBPA	TP53	0.01022336115107313
RXRB	HSPA6	0.010129404579817291
RXRA	MYC	0.010103465845712065
TP53	RIT1	0.010095465274468434
TBX15	LINC01781	0.010024004736587362
SMAD3	EPHB2	0.010011915538403122
PBX1	MYC	0.009921199235226101
GATA4	LRRIQ3	0.00987701351947724
CEBPA	CREB1	0.009858478592593409
CREB1	FHAD1	0.009478868290343499
TBX15	TP73	0.009469033060829081
SMAD2	TMEM51	0.009466417332262037
NR1H4	MYOCOS	0.0094657974124887
HNF1B	LINC01226	0.009446403331415805
SP3	CLCA4-AS1	0.009410278209257295
ATF2	SLAMF7	0.009370122575146087
CEBPA	SGIP1	0.00936041513840496
E2F3	KANK4	0.009347915077607585
CREB1	ZSWIM5	0.009216708597091634
HNF4A	SLC9C2	0.009175478665314011
FOXJ3	LINC01344	0.009076066150713586
HNF1A	FOXA2	0.009066223298715264
SMAD3	LINC01781	0.009063377276665658
MYC	HNF4A	0.00893739658183394
JUN	AL136234.1	0.008927845203895229
CEBPB	PRKAA2	0.008922404047972064
ATF3	SOX9	0.008839250874556859
ATF2	KIRREL1	0.00883553557187579
MYC	GADD45A	0.008726427136757572
RXRA	AL139294.1	0.008723780671149638
CEBPB	LRRIQ3	0.008696263202316264
FOXA3	AL139294.1	0.008641459532512977
RUNX3	SPSB1	0.008538189431931513
GADD45A	TMEM51	0.00853557335476844
CREB1	C1orf112	0.008353597163307008
CTNNB1	NEGR1	0.00835312287813192
TBX15	AJAP1	0.008266023642987312
RUNX3	SPTA1	0.008247561787120043
RXRB	LINC02798	0.008132105888484089
SP1	HNF1B	0.008008619654318382
SMAD2	AC096536.3	0.007960862563855661
GATA4	ORC1	0.007772170551411086
E2F3	ATF5	0.00774437040060506
ATF2	TP53	0.007568150021305853
RXRA	MUC1	0.007561951313907229
NR5A2	SPTA1	0.007552973159951312
SOX4	HMGCS2	0.007455078849843772
HNF1B	LINC02607	0.007441725263293094
RXRB	SLAMF7	0.0073361081092675005
FOXA3	FOXA2	0.007328833651390493
PPARA	SPSB1	0.007309818533507392
CEBPA	FOXA1	0.0072823157779545195
TBX15	PBX1	0.007164494712220127
RUNX3	MYC	0.0071515608411961435
PPARA	KLF6	0.007134431940689977
FOXA3	ATP1A1	0.007126212463949071
CREB1	TP73	0.00703502096975518
PRKAA2	AL513323.1	0.006993462211402289
CREB1	ORC1	0.006854877172765374
FOXA3	KIRREL1	0.006838750305782277
CEBPB	NEGR1	0.0067757956557610525
SP1	LRRC7	0.006688960897886319
FOXA3	SLAMF7	0.006630516600543078
RXRB	KANK4	0.00662985608011912
GATA6	AL138799.4	0.006573076527834801
SP3	LINC01226	0.006435903867381616
GADD45A	CACHD1	0.006315817879779386
CTNNB1	GATA6	0.0063140697071354
RXRA	NFIA-AS2	0.00631278219190564
PRKAA2	KIRREL1	0.006273733412848645
RXRA	SLC9C2	0.006238679794510819
GATA4	AL513323.1	0.006153933116678223
ATF3	RUNX3	0.006139647849000373
GADD45A	CRP	0.006121688002760088
PBX1	AL136234.1	0.006081682628745178
SMAD3	AL513323.1	0.006068494271024873
PPARA	AL513323.1	0.006032057570474975
GATA6	PRAMEF33	0.00590777711815298
MAFG	FCRL1	0.005888380864390064
FOXA3	TP53	0.005778900270491828
HNF1A	SLC22A15	0.005691848881513389
E2F3	RUNX3	0.005454162647559064
MAFG	DNAJC6	0.005424487883441324
PPARG	RXRB	0.005405833878566979
E2F3	VTCN1	0.005379558813252016
E2F3	ORC1	0.0053586174412697035
CTNNB1	AL450992.1	0.005301223497862301
SP3	KLF6	0.005221025547085029
MAFG	FMO5	0.005185657026526071
PRKAA2	IFI44L	0.0051734363151963916
SMAD3	AC099792.1	0.005152860440943931
GADD45A	WDR78	0.005129453065253822
FOXA1	SLC16A1	0.00502947381227198
CEBPB	C1orf112	0.004979334211074994
GATA4	PAPPA2	0.0049545997789070435
SOX4	ORC1	0.00486537526860282
HNF1B	ORC1	0.004812002082007976
PBX1	AK5	0.004728361128603169
ATF3	SPAG17	0.004670969644126478
HNF4A	RAB3B	0.004626533427499895
CEBPB	S100A6	0.004619510102777668
E2F3	AC104170.1	0.004454263543575851
FOXJ3	LINC02607	0.004451668442714114
CREB1	S100A6	0.004426454995118918
CEBPA	TMEM51	0.004398529269575807
SP1	MYC	0.004362121213691594
SP3	ARHGAP29-AS1	0.004304232952816749
MYC	WDR78	0.004301046067729408
CREB1	PYHIN1	0.00427946377326277
SP3	NFE2L2	0.004275306630367659
MYC	TP53	0.0041907879386694795
NR1H4	NEGR1	0.004038729454585418
SMAD3	IGSF21	0.004034046552442624
CREB1	AL450992.1	0.0039773718644094316
HNF4A	ATP1A1-AS1	0.003976978078045734
SOX9	PDE4B	0.003966891446104639
RXRA	MAFG	0.003944018734050692
CREB1	MFSD2A	0.003830764449366813
SOX9	GATA6	0.0037360312020032153
HNF1A	DNAJC6	0.0035183573419733305
GATA6	VTCN1	0.003505295233994043
MLXIPL	CLCA4-AS1	0.0034959709535146316
E2F3	MAB21L3	0.0034213792664220914
TBX15	MUC1	0.0034203959325327074
HNF4A	AL034417.2	0.003392429799939077
GATA6	KIRREL1	0.003389889963892068
PBX1	HSPA6	0.0033611868433354613
ATF2	ATP1A1-AS1	0.003250839444296224
SP1	GATA6	0.003177606257400006
ATF2	MYOCOS	0.003175988168031196
SP3	AJAP1	0.0030731276106708374
RXRB	AL450992.1	0.0030159002431662477
FOXA2	FAM102B	0.002959239897433911
TP53	PAPPA2	0.0029338184403706782
SOX4	DNM3	0.0028567217362249027
CEBPB	PRDM16	0.0028549807836319146
PBX1	AL033530.1	0.0028497002557548207
GATA6	FHAD1	0.0028385724847318594
E2F3	PLPP3	0.0027893269276233904
CEBPA	LRRIQ3	0.002708145865965062
MAFK	SOX9	0.002617690038843617
GATA6	TMEM51	0.002542243180341787
TBX15	F3	0.002527584837143178
GATA6	AL513323.1	0.002520416266568505
FOXA3	AGBL4	0.002513922758896575
PBX1	AC099788.1	0.0022617695589017845
RXRB	LINC01708	0.002243925956334212
CEBPB	IL12RB2	0.0022417913271203737
GATA4	IFI44L	0.0022386980738513373
KLF6	PRAMEF33	0.002132262849599044
FOXA3	TMEM51	0.0019912935859922225
SOX9	KAZN	0.0019312064963524645
MAFG	CACHD1	0.0018680925797893357
RXRB	CTH	0.0018623131739766404
FOXA2	EFNA1	0.001842045547485483
ATF2	AL139294.1	0.0018157091712319297
HNF1A	FHAD1	0.0017932803171833204
ATF3	SGIP1	0.0016341146504983577
HNF4A	FOXA2	0.0015733708839498239
GATA6	AL139294.1	0.0015625949189414208
SOX4	GADD45A	0.0015296966437797462
ATF2	KLF6	0.0014316443284312684
GATA6	SELL	0.0014170971445176769
HNF1B	F3	0.0014104371872394389
SP1	F3	0.0012583841704002573
PBX1	S100A6	0.0012413928173977424
E2F3	FAM102B	0.0012173015063870348
E2F3	AL139294.1	0.0012038588317264036
E2F3	S100A6	0.0011547528920308463
ATF2	LINC01362	0.0011128767405670565
HNF1A	CD247	0.001052905912094585
TBX15	SLC44A5	0.001010199657689146
GATA4	NEGR1	0.0009593435855802715
MAFG	HSD17B7	0.0009291728880761513
TEAD4	ZRANB2-AS2	0.0009015809770715376
SMAD2	TXNIP	0.0008839469180959611
CEBPA	KIRREL1	0.0008150816488414301
MAFG	SCP2	0.0008137959313626277
ATF5	RXRA	0.0007805067177112835
RXRB	AL136234.1	0.0007741416409372596
CEBPA	S100A6	0.0007357461360265719
ATF3	NEGR1	0.0007326771597125858
GATA6	GBP5	0.0007233240302380174
SOX4	AL136234.1	0.0007046887791921175
PRKAA2	AL034417.4	0.0006992536632696769
GATA4	FHAD1	0.0006953846481276378
MAFK	KAZN	0.000692859717591216
JUN	PRDM16	0.0006781862541385131
SOX4	RUNX3	0.0006075724005895981
CEBPA	AK5	0.0005721016483017475
CREB1	AK5	0.0005557662678094437
CEBPB	FHAD1	0.0005522776206152891
HNF1B	S100A6	0.0005506768062562698
MAFG	LEPR	0.0004897810252137362
MAFK	AK5	0.0004600938539058175
RUNX3	AL450992.1	0.0004443912738479835
RXRB	FHAD1	0.0004009302895978776
SP1	S100A6	0.0003947474260065342
ATF3	SLC44A5	0.00037233888074417507
E2F3	PRDM16	0.00034566681506919026
HNF1A	TMEM51	0.0003255051555659475
ATF2	ROR1	0.00032294307287952437
ATF3	PRDM16	0.0003217359354850986
SMAD2	FHAD1	0.0003035387618223187
TBX15	NEGR1	0.00026151917528783626
TBX15	ORC1	0.0002504625620223778
HNF1A	AK5	0.0002473485148953435
NR5A2	RUNX3	0.00022110035972381853
FOXA2	AL138799.4	0.00021528820811864014
PPARG	TP73	0.00021294108461578006
SP1	SPAG17	0.0001864383875327686
MAFG	LINC01708	0.00018181026262826513
NR1H4	RASAL2	0.00018003551576481746
GADD45A	GBP5	0.0001721326258650452
MYC	SELL	0.00017022608275234707
GATA4	LINC01708	0.0001620695614485073
NR5A2	AC099788.1	0.0001605759995937321
PBX1	AL450992.1	0.00015195284650467428
PRKAA2	HMGCS2	0.00014992109571474818
HNF1A	IGSF21	0.0001327534388006848
JUN	AL450992.1	0.00012697060466766835
HNF1A	SELL	0.00012040753867902057
GATA6	EPHB2	0.00011800564459571865
NR1H4	AJAP1	0.00011541455135157972
SOX9	TP73	0.00011363480298575805
GADD45A	AC099788.1	0.00011283063487652006
GATA4	AL450992.1	0.00010981560907743443
SOX9	AL591043.2	0.00010932406772864601
SP1	EPHB2	0.00010875338810493361
SOX9	SPTA1	0.00010748929080326065
SP1	NEGR1	0.000106494746444632
CTNNB1	KAZN	0.00010220324554833013
GATA6	MROH9	0.00010105700682052227
SOX9	MYOCOS	9.806671232215908e-05
MYC	AL450992.1	9.585986414880466e-05
RUNX3	SLC9C2	9.319850213324125e-05
SP1	LINC01708	9.297336536280702e-05
MLXIPL	LINC01708	9.20310060570171e-05
HNF1B	NR1H4	8.796194560244497e-05
NR1H4	NFIA-AS2	8.531524308978853e-05
MYC	SPTA1	7.703587704262963e-05
SMAD2	AJAP1	7.330386435541583e-05
TBX15	SPTA1	7.307585030808713e-05
GADD45A	SPAG17	7.1199482956547e-05
CEBPA	MROH9	6.867274217963529e-05
NFE2L2	TP73	6.479898096748446e-05
GADD45A	AL450992.1	6.454697757878923e-05
FOXJ3	TTLL7	6.410910658414779e-05
SOX4	PER3	6.339878993372635e-05
SP3	AC103591.3	6.249863709208068e-05
TEAD4	AJAP1	6.244749139098553e-05
PRKAA2	PRAMEF33	6.075311521788294e-05
TEAD4	IFI44L	5.89140159455856e-05
HNF1B	ST6GALNAC3	5.787066532463341e-05
FOXA1	SPTA1	5.783521018996169e-05
TBX15	SELL	5.60726898430683e-05
RXRB	LINC01226	5.538849805106067e-05
GATA4	TTLL7	5.450879880769284e-05
FOXA1	IGSF21	5.4230089851938147e-05
PPARA	AL136234.1	5.096413281737372e-05
MAFK	SPTA1	5.08159839941065e-05
SMAD3	GBP5	4.958339035573546e-05
GADD45A	PRDM16	4.773755231112024e-05
GADD45A	PLA2G2A	4.768209272597432e-05
CEBPA	SELL	4.672267476195531e-05
SOX4	NEGR1	4.6708145584243764e-05
MYC	PAPPA2	4.509558735487188e-05
HNF1B	TP73	4.493506340678269e-05
ATF3	PRAMEF10	4.483424508013419e-05
SOX9	FCRL1	4.4820318477271954e-05
TEAD4	CD247	4.469609157940783e-05
PBX1	AJAP1	4.1437305863710576e-05
TP53	LEPR	4.08937402235796e-05
FOXA3	AC099788.1	4.048681736751196e-05
MAFK	FCRL1	4.039870911597034e-05
GATA6	IFI44L	4.0356218675964575e-05
GADD45A	KAZN	3.91211240434367e-05
MYC	TP73	3.819392423953786e-05
TEAD1	GNG12-AS1	3.8062505708347515e-05
MAFK	FOXJ3	3.793798167229739e-05
FOXA2	AK5	3.785512272349937e-05
GATA6	SPTA1	3.7085827349544155e-05
E2F3	EPHB2	3.542098742471818e-05
NR1H4	IGSF21	3.4977431116754465e-05
HNF1A	AGBL4	3.493839224940475e-05
SP1	IGSF21	3.46561974213013e-05
RXRA	CREB1	3.4552999763406255e-05
SMAD3	CLCA4-AS1	3.4335699402747735e-05
TBX15	GBP5	3.405591762736381e-05
ATF2	TP73	3.275814188980809e-05
PPARG	SPTA1	3.274231182212532e-05
PRDM16	KIRREL1	3.206532762813248e-05
PPARA	AK5	3.205099905015766e-05
GADD45A	AC103591.3	3.203797103017068e-05
MYC	TXNIP	3.1704549293603014e-05
RXRB	AL033530.1	3.168160545374606e-05
TP53	IFI44L	3.086724862703106e-05
MAFG	AC099788.1	3.0841383567427696e-05
HNF1A	S100A6	3.080346451366003e-05
ATF2	IGSF21	3.0537771818457476e-05
ATF2	NFIA-AS2	2.9913062286897855e-05
HNF1B	LINC01708	2.9752125296428034e-05
GATA6	NEGR1	2.9601212700326116e-05
PRDM16	DNAJC6	2.9517698359194477e-05
MYC	LINC01708	2.891904779013455e-05
HNF4A	TP73	2.8444357329679484e-05
SMAD3	AL033530.1	2.832731220538328e-05
JUN	AC096536.3	2.74299263288551e-05
SP1	KANK4	2.6888767400783023e-05
ATF3	PRAMEF33	2.6454584037662522e-05
CEBPB	GATA6	2.6403246890967005e-05
HNF1B	SLAMF7	2.6114138571540284e-05
HNF1B	TBX15	2.5572076730482006e-05
GATA4	SPTA1	2.521434776741368e-05
TEAD4	PDE4B	2.5200546333832272e-05
PRDM16	WDR78	2.5153171034140597e-05
SP1	SELL	2.387823258190385e-05
FOXA1	SLC9C2	2.3592579191511657e-05
FOXA3	AL033530.1	2.3572000787480738e-05
MAFG	TP73	2.311725149731786e-05
TEAD4	HSPA6	2.2767393705902275e-05
TEAD1	IFI44L	2.2344100440707548e-05
GATA6	RUNX3	2.2215844546509675e-05
GADD45A	MYOCOS	2.2090164205973668e-05
CTNNB1	SPTA1	2.1655631711147857e-05
PRKAA2	FCRL1	2.1357714273096086e-05
CEBPB	ORC1	2.1191458756958526e-05
PRKAA2	MLXIPL	2.090513853124325e-05
E2F3	GBP5	2.0584329788734388e-05
TBX15	SLC9C2	2.0555271705607983e-05
PRDM16	TEAD4	2.028248108029983e-05
HNF1A	AL034417.2	2.025236705191509e-05
GATA6	AL033530.1	1.9922361461871163e-05
CREB1	IGSF21	1.9715073335702593e-05
SOX9	HMGCS2	1.9535854108070414e-05
FOXA3	LINC02607	1.9401170191864036e-05
TEAD1	SELL	1.9287879301318213e-05
GATA6	FCRL1	1.9073610520218834e-05
TEAD4	PPARG	1.8829065645469535e-05
SP3	AC099788.1	1.8751425979664314e-05
PPARA	LINC01767	1.8747742412164492e-05
ATF2	LINC02607	1.8575564284130287e-05
CTNNB1	SLC9C2	1.8566155196467363e-05
E2F3	SPTA1	1.8089943627262994e-05
GATA6	LINC01226	1.7960172912823e-05
FOXA1	SELL	1.782673115389208e-05
MAFK	CLCA4-AS1	1.772562682442568e-05
JUN	PRAMEF33	1.7637045532155615e-05
FOXA1	AL450992.1	1.748533627647897e-05
FOXA2	PLA2G2A	1.723824426361047e-05
MAFG	NFIA-AS2	1.722781816658187e-05
TP53	C1orf112	1.7143046442420065e-05
SOX4	IFI44L	1.7085761595960647e-05
HNF1A	AL513323.1	1.688439363752716e-05
FOXA3	ATP1A1-AS1	1.6504292918415482e-05
SP1	SLC9C2	1.63861659087286e-05
MAFG	SOX9	1.6328274716714516e-05
FOXA1	PRAMEF10	1.6300491544790412e-05
PPARA	PRAMEF33	1.6135475759572648e-05
SP3	MUC1	1.598054211221917e-05
FOXA1	NEGR1	1.5874686259482947e-05
GADD45A	AJAP1	1.5822694697899716e-05
FOXA2	AL139294.1	1.5779447773989036e-05
MAFK	SPAG17	1.5657036187221506e-05
TBX15	KIRREL1	1.5575227286352424e-05
SOX9	AL033530.1	1.556801128136067e-05
ATF2	EPHB2	1.5504352428255022e-05
FOXJ3	NR1H4	1.5490837650585812e-05
ATF3	AL033530.1	1.5325269755168537e-05
GATA4	GADD45A	1.5145176881523375e-05
FOXA1	KANK4	1.512442863141457e-05
GATA4	MYOCOS	1.5042581686299145e-05
SP1	IFI44L	1.5016661638102375e-05
GATA4	EPHB2	1.4597352408584435e-05
SOX4	YAP1	1.4245101188260118e-05
HNF1B	AL450992.1	1.4138633813631476e-05
RUNX3	LINC02607	1.3977544898012321e-05
HNF1A	LINC01226	1.3776178537186491e-05
TP53	SLC9C2	1.3719667779236754e-05
FOXA3	EPHB2	1.3560984000176031e-05
TEAD4	TTLL7	1.3043272746465687e-05
GADD45A	LINC01226	1.2704621792792563e-05
MAFG	LINC01226	1.2691393014026958e-05
PBX1	IFI44L	1.2359766486326842e-05
MAFG	ORC1	1.2278767562659094e-05
TP53	SPAG17	1.2227993089447251e-05
PBX1	AC104459.1	1.2161516099491273e-05
ATF2	GBP5	1.1998360380947793e-05
SP1	LEPR	1.1899680208346296e-05
CEBPA	RUNX3	1.123351399835108e-05
ATF5	NFIA-AS2	1.1078751240283925e-05
ATF2	AJAP1	1.0984260895289984e-05
TEAD4	SLC9C2	1.0945651828066989e-05
MYC	RIT1	1.0791165719788118e-05
SOX4	MUC1	1.072296503362758e-05
TBX15	PRAMEF33	1.0411280648487633e-05
KLF6	NFIA-AS2	1.03417494539901e-05
SMAD2	PRDM16	1.0298416751468906e-05
ATF3	SELL	1.0234388487522344e-05
MAFK	LINC02798	1.0206564832823564e-05
PRDM16	IGSF21	1.0188870528380846e-05
MAFK	LINC01226	1.0135134568632329e-05
TBX15	IFI44L	1.0088180795523537e-05
FOXA3	S100A6	1.0020015827774334e-05
ATF2	RUNX3	9.805394606825689e-06
RXRB	E2F3	9.802993681009868e-06
SOX9	SPAG17	9.68838239620892e-06
HNF1A	SLC9C2	9.659423266146511e-06
PRDM16	MUC1	9.614644889813762e-06
NR1H4	SLAMF7	9.414842877443412e-06
SOX4	PRAMEF10	9.386649229858872e-06
MAFK	TTLL7	9.087980268611793e-06
RXRB	GBP5	8.973975578997818e-06
PRKAA2	IGSF21	8.93968927443123e-06
FOXA3	F3	8.906415978128326e-06
SP1	AL591043.2	8.884340222963607e-06
FOXA1	S100A6	8.616823040273347e-06
PBX1	AL591043.2	8.60266839674276e-06
FOXA1	AJAP1	8.601109563411162e-06
FOXA2	NEGR1	8.527764120663673e-06
GADD45A	AK5	8.487854403577995e-06
PRKAA2	AL450992.1	8.449115018138392e-06
GATA4	AL139294.1	8.280379363339833e-06
TEAD4	PKN2-AS1	8.258087983856127e-06
CEBPA	SPAG17	8.218670305558636e-06
PRKAA2	S100A6	7.99622288112473e-06
TP53	NEGR1	7.960927696275143e-06
FOXA2	TMEM51	7.908791209356976e-06
HNF1B	SELL	7.711733147763842e-06
GATA6	MUC1	7.708776778991372e-06
E2F3	LINC02607	7.67336735038043e-06
JUN	AJAP1	7.663616017912347e-06
GADD45A	AL034417.2	7.612173076436814e-06
STAT3	MAN1C1	7.6082768779514394e-06
TCF7L2	APOA2	7.493916129317636e-06
HNF1B	IGSF21	7.365956286691971e-06
CEBPB	GADD45A	7.3319590058490875e-06
NR1H4	FOXA1	7.306798588877915e-06
MAFG	SPTA1	7.109031948155467e-06
HNF1A	AC099792.1	6.937958675971478e-06
PRKAA2	LINC02607	6.924212277640649e-06
CEBPA	SPTA1	6.87203815915785e-06
RUNX3	AC099788.1	6.797493993530648e-06
TEAD1	FCRL1	6.7315573955668884e-06
GATA6	NFIA-AS2	6.7187640153415325e-06
PRKAA2	HSPA6	6.681685928670507e-06
GADD45A	RUNX3	6.667281392707006e-06
HNF1A	AC096536.3	6.598861641627224e-06
GADD45A	FCRL1	6.5608959798182254e-06
SOX4	ZYG11A	6.4775846399748616e-06
JUN	HNF1A	6.410993914754686e-06
CREB1	SELL	6.389428356761075e-06
SMAD3	ATP1A1	6.332258307268737e-06
PRDM16	MAB21L3	6.190251641231271e-06
CEBPA	FCRL1	6.164157641908177e-06
PRKAA2	ZYG11A	6.1596288675787785e-06
GADD45A	PRAMEF33	6.0557901454948585e-06
ATF5	SPTA1	6.0433714831798865e-06
SOX4	MYC	6.040679509646005e-06
SP1	LINC02606	6.019232402594327e-06
SP3	ATF2	6.015719248121844e-06
RXRB	AC099792.1	5.985520394681451e-06
SOX4	AL139294.1	5.979965951457955e-06
SP1	AGBL4	5.9558501318892275e-06
PRKAA2	F3	5.878669320732196e-06
FOXA3	KANK4	5.845853940122224e-06
CTNNB1	LINC01767	5.82918975410493e-06
SP1	AL513323.1	5.695841531012438e-06
SOX9	FLG-AS1	5.625435413771782e-06
MAFK	NFIA-AS2	5.578732548556672e-06
SP1	CTNNB1	5.545669365747065e-06
FOXA1	SLAMF7	5.375738763564186e-06
GADD45A	PKN2-AS1	5.302248720261377e-06
TP53	TP73	5.229458206516275e-06
ATF3	LINC02606	5.082678830125734e-06
TP53	FOXA2	4.857709081096102e-06
CEBPA	CRP	4.783202615823019e-06
PRDM16	SLC9C2	4.708350949410631e-06
TEAD4	PRAMEF10	4.677492277118388e-06
HNF1A	MROH9	4.657937199326549e-06
TEAD4	SPTA1	4.630018940204081e-06
STAT3	AL136234.1	4.5998051756688174e-06
FOXA3	SLC9C2	4.535023370865771e-06
TEAD4	AL136234.1	4.519086199853762e-06
PBX1	SUCO	4.378180766762982e-06
MAFK	IFI44L	4.35245872063358e-06
CEBPB	SUCO	4.3449211166009754e-06
GADD45A	AL591043.2	4.313215996933223e-06
TEAD4	RUNX3	4.280077474773338e-06
ATF3	AC099788.1	4.2645014964290645e-06
SOX9	LINC01226	4.209499953385579e-06
FOXA3	AL450992.1	4.1881902280952324e-06
CEBPA	AL136234.1	4.1657158844253e-06
RXRB	ATP1A1-AS1	4.129062406797849e-06
SMAD2	AC099788.1	3.949773338737696e-06
PRKAA2	PPARG	3.900710265787686e-06
MAFK	TP53	3.8802944031340905e-06
CEBPB	FOXA1	3.836513937821493e-06
TEAD4	CLCA4-AS1	3.820097211222385e-06
MAFG	LRRIQ3	3.73388615418249e-06
SMAD3	AL034417.4	3.689407298131296e-06
MAFG	KANK4	3.6788325010129773e-06
PRKAA2	AK5	3.6478848195078927e-06
ATF2	PRAMEF33	3.6202186213236638e-06
JUN	SPTA1	3.587568463637674e-06
MLXIPL	MYOCOS	3.54546538803073e-06
GATA6	SP3	3.5282848306577545e-06
ATF3	MROH9	3.4621494624220595e-06
CREB1	LINC02606	3.4444109396160843e-06
GATA4	RXRB	3.3753859259416867e-06
MAFK	IGSF21	3.3558248516685302e-06
SMAD3	LINC01708	3.3539269131707626e-06
